filename,width,height,aspect_ratio
coco_11316_483796.jpg,640,425,1.5058823529411764
coco_113233_427487.jpg,612,612,1.0
coco_113294_1719500.jpg,640,427,1.4988290398126465
coco_11340_crowd.jpg,640,426,1.5023474178403755
coco_113588_crowd.jpg,425,640,0.6640625
coco_113590_crowd.jpg,640,425,1.5058823529411764
coco_113756_crowd.jpg,640,426,1.5023474178403755
coco_113975_crowd.jpg,640,428,1.4953271028037383
coco_113989_535870.jpg,640,426,1.5023474178403755
coco_114055_crowd.jpg,457,640,0.7140625
coco_114158_456142.jpg,640,480,1.3333333333333333
coco_114183_crowd.jpg,640,428,1.4953271028037383
coco_114239_192618.jpg,425,640,0.6640625
coco_114291_crowd.jpg,640,426,1.5023474178403755
coco_114313_459479.jpg,640,427,1.4988290398126465
coco_114352_457455.jpg,427,640,0.6671875
coco_114481_crowd.jpg,640,480,1.3333333333333333
coco_11449_441049.jpg,480,640,0.75
coco_114579_426649.jpg,640,480,1.3333333333333333
coco_114790_434462.jpg,640,480,1.3333333333333333
coco_114946_crowd.jpg,640,544,1.1764705882352942
coco_115243_crowd.jpg,480,640,0.75
coco_115314_198441.jpg,640,480,1.3333333333333333
coco_11538_187867.jpg,640,480,1.3333333333333333
coco_115579_479993.jpg,529,640,0.8265625
coco_115584_490518.jpg,640,426,1.5023474178403755
coco_115626_184172.jpg,480,640,0.75
coco_115700_crowd.jpg,480,640,0.75
coco_115930_crowd.jpg,640,361,1.7728531855955678
coco_116067_crowd.jpg,640,480,1.3333333333333333
coco_116173_446546.jpg,640,427,1.4988290398126465
coco_116354_443638.jpg,640,453,1.4128035320088301
coco_116389_454299.jpg,528,512,1.03125
coco_116455_193389.jpg,640,640,1.0
coco_116574_2207739.jpg,640,427,1.4988290398126465
coco_116712_186683.jpg,640,427,1.4988290398126465
coco_117037_crowd.jpg,500,375,1.3333333333333333
coco_117222_crowd.jpg,640,334,1.9161676646706587
coco_117508_466984.jpg,640,428,1.4953271028037383
coco_117584_441680.jpg,640,427,1.4988290398126465
coco_117674_crowd.jpg,640,428,1.4953271028037383
coco_117690_432485.jpg,640,494,1.2955465587044535
coco_1180_crowd.jpg,426,640,0.665625
coco_118181_184685.jpg,640,480,1.3333333333333333
coco_118406_crowd.jpg,538,640,0.840625
coco_118564_425102.jpg,640,426,1.5023474178403755
coco_118867_429844.jpg,480,640,0.75
coco_118965_500691.jpg,640,428,1.4953271028037383
coco_118966_crowd.jpg,500,364,1.3736263736263736
coco_119075_2156290.jpg,640,426,1.5023474178403755
coco_119134_crowd.jpg,442,640,0.690625
coco_119166_185902.jpg,500,500,1.0
coco_119308_442395.jpg,640,429,1.491841491841492
coco_119476_211515.jpg,640,425,1.5058823529411764
coco_119502_423694.jpg,427,640,0.6671875
coco_119513_crowd.jpg,640,464,1.3793103448275863
coco_119876_189198.jpg,427,640,0.6671875
coco_119939_crowd.jpg,640,480,1.3333333333333333
coco_119964_2162942.jpg,640,428,1.4953271028037383
coco_120099_183502.jpg,480,640,0.75
coco_12020_crowd.jpg,640,427,1.4988290398126465
coco_120234_438631.jpg,640,591,1.0829103214890017
coco_120340_crowd.jpg,640,480,1.3333333333333333
coco_120356_190848.jpg,640,480,1.3333333333333333
coco_120745_2149090.jpg,640,480,1.3333333333333333
coco_120783_2158567.jpg,427,640,0.6671875
coco_120964_crowd.jpg,429,640,0.6703125
coco_121006_475911.jpg,640,455,1.4065934065934067
coco_121381_440512.jpg,427,640,0.6671875
coco_121534_crowd.jpg,326,500,0.652
coco_121570_197138.jpg,640,491,1.3034623217922607
coco_121716_451543.jpg,640,428,1.4953271028037383
coco_121748_crowd.jpg,480,640,0.75
coco_121788_487284.jpg,640,480,1.3333333333333333
coco_121849_465697.jpg,612,612,1.0
coco_122120_438078.jpg,480,640,0.75
coco_122135_crowd.jpg,480,640,0.75
coco_122161_crowd.jpg,640,480,1.3333333333333333
coco_122199_crowd.jpg,480,640,0.75
coco_12238_206281.jpg,640,480,1.3333333333333333
coco_122413_185666.jpg,640,426,1.5023474178403755
coco_12269_483662.jpg,480,640,0.75
coco_122766_456409.jpg,612,612,1.0
coco_122851_crowd.jpg,640,427,1.4988290398126465
coco_123137_crowd.jpg,640,512,1.25
coco_123360_crowd.jpg,640,480,1.3333333333333333
coco_12343_2153230.jpg,640,427,1.4988290398126465
coco_123570_crowd.jpg,640,425,1.5058823529411764
coco_12370_199325.jpg,640,428,1.4953271028037383
coco_123964_crowd.jpg,640,512,1.25
coco_124013_crowd.jpg,500,475,1.0526315789473684
coco_124327_crowd.jpg,640,408,1.5686274509803921
coco_124387_429580.jpg,632,640,0.9875
coco_124620_496265.jpg,640,428,1.4953271028037383
coco_124684_1748227.jpg,640,427,1.4988290398126465
coco_124796_436372.jpg,640,480,1.3333333333333333
coco_124873_crowd.jpg,640,426,1.5023474178403755
coco_124949_crowd.jpg,640,427,1.4988290398126465
coco_124979_194775.jpg,640,422,1.5165876777251184
coco_125071_481692.jpg,640,480,1.3333333333333333
coco_125590_434183.jpg,427,640,0.6671875
coco_125707_1208254.jpg,640,425,1.5058823529411764
coco_125873_crowd.jpg,640,389,1.6452442159383034
coco_125983_crowd.jpg,458,640,0.715625
coco_126123_crowd.jpg,640,412,1.5533980582524272
coco_126257_467497.jpg,612,612,1.0
coco_126564_426181.jpg,427,640,0.6671875
coco_126606_crowd.jpg,640,360,1.7777777777777777
coco_126727_1727781.jpg,480,640,0.75
coco_126833_crowd.jpg,426,640,0.665625
coco_126895_crowd.jpg,640,457,1.400437636761488
coco_127474_crowd.jpg,640,426,1.5023474178403755
coco_127510_508684.jpg,640,428,1.4953271028037383
coco_12754_crowd.jpg,640,640,1.0
coco_127669_1246977.jpg,640,428,1.4953271028037383
coco_127990_430340.jpg,480,640,0.75
coco_128140_2153839.jpg,427,640,0.6671875
coco_12817_507541.jpg,425,640,0.6640625
coco_128586_crowd.jpg,500,382,1.3089005235602094
coco_128704_crowd.jpg,640,457,1.400437636761488
coco_128830_crowd.jpg,480,640,0.75
coco_128978_184933.jpg,640,480,1.3333333333333333
coco_129100_crowd.jpg,640,480,1.3333333333333333
coco_12927_207055.jpg,640,425,1.5058823529411764
coco_12938_474528.jpg,640,479,1.336116910229645
coco_12947_crowd.jpg,427,640,0.6671875
coco_129690_crowd.jpg,480,640,0.75
coco_129706_447757.jpg,478,640,0.746875
coco_129864_476006.jpg,640,480,1.3333333333333333
coco_12991_1229234.jpg,640,480,1.3333333333333333
coco_130240_438394.jpg,427,640,0.6671875
coco_130419_466828.jpg,640,481,1.3305613305613306
coco_130432_430707.jpg,480,640,0.75
coco_130619_crowd.jpg,333,500,0.666
coco_130773_465703.jpg,480,640,0.75
coco_130909_crowd.jpg,640,427,1.4988290398126465
coco_131018_512474.jpg,640,480,1.3333333333333333
coco_13132_crowd.jpg,640,604,1.0596026490066226
coco_131361_195698.jpg,480,640,0.75
coco_131661_457716.jpg,640,481,1.3305613305613306
coco_13175_494305.jpg,427,640,0.6671875
coco_131804_212463.jpg,640,428,1.4953271028037383
coco_131919_2159589.jpg,640,427,1.4988290398126465
coco_132024_428695.jpg,478,640,0.746875
coco_132272_465680.jpg,640,480,1.3333333333333333
coco_132288_453843.jpg,612,612,1.0
coco_132554_crowd.jpg,640,571,1.1208406304728546
coco_132644_451757.jpg,640,425,1.5058823529411764
coco_132719_430915.jpg,426,640,0.665625
coco_132791_200184.jpg,640,427,1.4988290398126465
coco_132901_crowd.jpg,454,640,0.709375
coco_13296_crowd.jpg,640,428,1.4953271028037383
coco_133042_crowd.jpg,640,457,1.400437636761488
coco_133090_crowd.jpg,424,640,0.6625
coco_133327_432446.jpg,640,480,1.3333333333333333
coco_133608_crowd.jpg,640,360,1.7777777777777777
coco_133680_crowd.jpg,640,463,1.3822894168466522
coco_133690_189310.jpg,640,427,1.4988290398126465
coco_13379_459244.jpg,640,427,1.4988290398126465
coco_133869_crowd.jpg,640,427,1.4988290398126465
coco_134098_452363.jpg,640,426,1.5023474178403755
coco_134198_466050.jpg,427,640,0.6671875
coco_134285_458346.jpg,640,428,1.4953271028037383
coco_134386_crowd.jpg,480,640,0.75
coco_134618_474368.jpg,480,640,0.75
coco_134926_445902.jpg,640,428,1.4953271028037383
coco_134981_crowd.jpg,640,427,1.4988290398126465
coco_135281_crowd.jpg,640,427,1.4988290398126465
coco_135356_431425.jpg,640,480,1.3333333333333333
coco_135785_crowd.jpg,640,424,1.509433962264151
coco_135846_crowd.jpg,640,348,1.839080459770115
coco_136042_184569.jpg,640,428,1.4953271028037383
coco_136143_505447.jpg,640,480,1.3333333333333333
coco_136285_crowd.jpg,640,526,1.2167300380228137
coco_13639_491811.jpg,478,640,0.746875
coco_136501_431948.jpg,460,640,0.71875
coco_136770_crowd.jpg,640,424,1.509433962264151
coco_136908_435207.jpg,640,428,1.4953271028037383
coco_137330_crowd.jpg,640,480,1.3333333333333333
coco_137362_crowd.jpg,640,424,1.509433962264151
coco_137586_187271.jpg,640,480,1.3333333333333333
coco_137622_crowd.jpg,640,480,1.3333333333333333
coco_137654_crowd.jpg,413,481,0.8586278586278586
coco_137844_439528.jpg,426,640,0.665625
coco_137992_474833.jpg,640,428,1.4953271028037383
coco_138220_2157283.jpg,640,427,1.4988290398126465
coco_138488_crowd.jpg,640,635,1.0078740157480315
coco_138503_crowd.jpg,640,427,1.4988290398126465
coco_138675_2153120.jpg,480,640,0.75
coco_13867_2156543.jpg,413,500,0.826
coco_13892_2152627.jpg,426,640,0.665625
coco_138937_1748858.jpg,428,640,0.66875
coco_138995_470909.jpg,478,640,0.746875
coco_139140_189148.jpg,427,640,0.6671875
coco_139261_2164586.jpg,487,500,0.974
coco_139294_crowd.jpg,431,640,0.6734375
coco_13943_1733354.jpg,640,480,1.3333333333333333
coco_139440_crowd.jpg,640,426,1.5023474178403755
coco_139512_192239.jpg,640,480,1.3333333333333333
coco_139637_190415.jpg,640,427,1.4988290398126465
coco_139969_crowd.jpg,375,500,0.75
coco_140007_481005.jpg,499,640,0.7796875
coco_14004_crowd.jpg,640,473,1.3530655391120507
coco_140068_crowd.jpg,640,428,1.4953271028037383
coco_140087_479004.jpg,427,640,0.6671875
coco_140263_487867.jpg,428,640,0.66875
coco_14029_461659.jpg,640,425,1.5058823529411764
coco_140388_1711113.jpg,431,640,0.6734375
coco_14041_428879.jpg,640,427,1.4988290398126465
coco_140465_218579.jpg,640,480,1.3333333333333333
coco_140785_crowd.jpg,640,425,1.5058823529411764
coco_140963_crowd.jpg,640,480,1.3333333333333333
coco_141197_439314.jpg,480,640,0.75
coco_141205_crowd.jpg,425,640,0.6640625
coco_14135_448395.jpg,640,427,1.4988290398126465
coco_141416_crowd.jpg,640,480,1.3333333333333333
coco_141634_218410.jpg,640,504,1.2698412698412698
coco_141651_crowd.jpg,555,640,0.8671875
coco_14167_crowd.jpg,640,429,1.491841491841492
coco_14175_428718.jpg,640,426,1.5023474178403755
coco_141887_459994.jpg,640,426,1.5023474178403755
coco_141962_480221.jpg,426,640,0.665625
coco_142261_212980.jpg,427,640,0.6671875
coco_142386_crowd.jpg,500,375,1.3333333333333333
coco_142574_crowd.jpg,640,425,1.5058823529411764
coco_142667_crowd.jpg,612,612,1.0
coco_142718_crowd.jpg,640,480,1.3333333333333333
coco_143101_428852.jpg,640,427,1.4988290398126465
coco_143103_crowd.jpg,640,480,1.3333333333333333
coco_143107_2198438.jpg,640,427,1.4988290398126465
coco_143143_crowd.jpg,427,640,0.6671875
coco_143305_crowd.jpg,480,640,0.75
coco_143387_425238.jpg,640,425,1.5058823529411764
coco_143479_494756.jpg,480,640,0.75
coco_143554_2160697.jpg,427,640,0.6671875
coco_143576_477064.jpg,640,425,1.5058823529411764
coco_143582_213182.jpg,640,426,1.5023474178403755
coco_143737_crowd.jpg,426,640,0.665625
coco_143901_441115.jpg,640,427,1.4988290398126465
coco_143908_183103.jpg,640,480,1.3333333333333333
coco_144273_crowd.jpg,430,640,0.671875
coco_14428_454926.jpg,427,640,0.6671875
coco_144379_456845.jpg,640,480,1.3333333333333333
coco_14470_crowd.jpg,640,429,1.491841491841492
coco_144795_184785.jpg,640,427,1.4988290398126465
coco_144862_crowd.jpg,640,425,1.5058823529411764
coco_144929_1726388.jpg,424,640,0.6625
coco_145025_184608.jpg,640,428,1.4953271028037383
coco_145378_crowd.jpg,640,428,1.4953271028037383
coco_145422_crowd.jpg,640,427,1.4988290398126465
coco_14547_2164208.jpg,640,428,1.4953271028037383
coco_145604_crowd.jpg,640,427,1.4988290398126465
coco_145684_2151348.jpg,640,427,1.4988290398126465
coco_145734_crowd.jpg,427,640,0.6671875
coco_145824_478136.jpg,640,480,1.3333333333333333
coco_145831_crowd.jpg,640,427,1.4988290398126465
coco_14600_2164640.jpg,478,640,0.746875
coco_146112_crowd.jpg,500,375,1.3333333333333333
coco_146123_435727.jpg,640,427,1.4988290398126465
coco_146150_crowd.jpg,375,500,0.75
coco_146190_509246.jpg,640,423,1.5130023640661938
coco_146193_462987.jpg,640,425,1.5058823529411764
coco_146240_crowd.jpg,427,640,0.6671875
coco_14635_crowd.jpg,640,480,1.3333333333333333
coco_146448_crowd.jpg,427,640,0.6671875
coco_146487_crowd.jpg,640,427,1.4988290398126465
coco_146676_450352.jpg,640,428,1.4953271028037383
coco_146723_445208.jpg,640,479,1.336116910229645
coco_146742_427175.jpg,640,436,1.4678899082568808
coco_146837_209577.jpg,425,640,0.6640625
coco_146855_490150.jpg,480,640,0.75
coco_147101_crowd.jpg,640,427,1.4988290398126465
coco_147346_crowd.jpg,500,333,1.5015015015015014
coco_147393_455425.jpg,468,640,0.73125
coco_147471_crowd.jpg,500,375,1.3333333333333333
coco_147488_2164997.jpg,419,640,0.6546875
coco_147653_468009.jpg,640,501,1.2774451097804391
coco_147958_445781.jpg,640,427,1.4988290398126465
coco_147979_185410.jpg,480,640,0.75
coco_148193_193476.jpg,640,480,1.3333333333333333
coco_148243_crowd.jpg,480,640,0.75
coco_148526_crowd.jpg,500,334,1.4970059880239521
coco_14874_477826.jpg,427,640,0.6671875
coco_148843_185616.jpg,640,425,1.5058823529411764
coco_148911_441338.jpg,639,640,0.9984375
coco_149014_2160586.jpg,640,480,1.3333333333333333
coco_149470_444070.jpg,640,426,1.5023474178403755
coco_149571_490214.jpg,426,640,0.665625
coco_149592_crowd.jpg,640,427,1.4988290398126465
coco_149669_crowd.jpg,640,426,1.5023474178403755
coco_149780_445988.jpg,427,640,0.6671875
coco_149903_206433.jpg,427,640,0.6671875
coco_149962_444159.jpg,458,640,0.715625
coco_150088_470874.jpg,640,429,1.491841491841492
coco_150292_crowd.jpg,456,640,0.7125
coco_150317_438392.jpg,480,640,0.75
coco_15032_422388.jpg,640,425,1.5058823529411764
coco_150342_crowd.jpg,640,427,1.4988290398126465
coco_150410_223089.jpg,640,427,1.4988290398126465
coco_150508_430777.jpg,640,427,1.4988290398126465
coco_15050_436331.jpg,640,480,1.3333333333333333
coco_150533_448224.jpg,640,425,1.5058823529411764
coco_150834_crowd.jpg,640,389,1.6452442159383034
coco_151084_545144.jpg,640,480,1.3333333333333333
coco_151138_436430.jpg,640,427,1.4988290398126465
coco_151159_crowd.jpg,640,488,1.3114754098360655
coco_151338_crowd.jpg,640,480,1.3333333333333333
coco_151896_204594.jpg,426,640,0.665625
coco_151988_crowd.jpg,640,480,1.3333333333333333
coco_152211_470746.jpg,512,640,0.8
coco_152258_crowd.jpg,512,640,0.8
coco_152543_crowd.jpg,640,407,1.5724815724815724
coco_152623_422950.jpg,426,640,0.665625
coco_152702_188979.jpg,640,426,1.5023474178403755
coco_153013_crowd.jpg,480,640,0.75
coco_153520_crowd.jpg,640,480,1.3333333333333333
coco_153631_crowd.jpg,512,640,0.8
coco_153692_205626.jpg,640,425,1.5058823529411764
coco_153717_196338.jpg,640,480,1.3333333333333333
coco_153803_crowd.jpg,640,480,1.3333333333333333
coco_153822_442463.jpg,457,640,0.7140625
coco_154139_458904.jpg,480,640,0.75
coco_154154_crowd.jpg,640,427,1.4988290398126465
coco_154254_1724964.jpg,427,640,0.6671875
coco_154263_crowd.jpg,500,500,1.0
coco_154497_crowd.jpg,640,426,1.5023474178403755
coco_154861_439889.jpg,412,640,0.64375
coco_154884_crowd.jpg,640,480,1.3333333333333333
coco_155007_crowd.jpg,480,640,0.75
coco_155245_504801.jpg,425,640,0.6640625
coco_155465_541460.jpg,480,640,0.75
coco_155466_crowd.jpg,640,516,1.2403100775193798
coco_15559_477109.jpg,640,480,1.3333333333333333
coco_155644_crowd.jpg,425,640,0.6640625
coco_155873_219427.jpg,640,480,1.3333333333333333
coco_156246_468936.jpg,640,640,1.0
coco_156320_crowd.jpg,640,400,1.6
coco_156324_431279.jpg,640,480,1.3333333333333333
coco_156375_479282.jpg,480,640,0.75
coco_1563_439971.jpg,435,640,0.6796875
coco_156497_225733.jpg,640,480,1.3333333333333333
coco_156636_443159.jpg,640,428,1.4953271028037383
coco_156747_1246968.jpg,640,426,1.5023474178403755
coco_156756_197419.jpg,640,427,1.4988290398126465
coco_156889_crowd.jpg,640,480,1.3333333333333333
coco_157053_216631.jpg,428,640,0.66875
coco_157352_crowd.jpg,429,640,0.6703125
coco_157370_443058.jpg,640,516,1.2403100775193798
coco_157417_202549.jpg,640,427,1.4988290398126465
coco_15778_crowd.jpg,640,491,1.3034623217922607
coco_157862_446307.jpg,427,640,0.6671875
coco_157948_463292.jpg,493,640,0.7703125
coco_157960_crowd.jpg,640,480,1.3333333333333333
coco_15810_crowd.jpg,640,425,1.5058823529411764
coco_15818_476554.jpg,639,640,0.9984375
coco_158292_crowd.jpg,640,480,1.3333333333333333
coco_158440_1205452.jpg,640,426,1.5023474178403755
coco_158466_479116.jpg,640,471,1.3588110403397027
coco_15883_461431.jpg,427,640,0.6671875
coco_158887_crowd.jpg,640,480,1.3333333333333333
coco_158922_1218440.jpg,640,480,1.3333333333333333
coco_158924_453171.jpg,425,640,0.6640625
coco_1592_438895.jpg,425,640,0.6640625
coco_159372_535531.jpg,428,640,0.66875
coco_159377_crowd.jpg,640,640,1.0
coco_15968_434955.jpg,513,640,0.8015625
coco_159832_429095.jpg,640,427,1.4988290398126465
coco_159898_crowd.jpg,428,640,0.66875
coco_159969_448335.jpg,640,427,1.4988290398126465
coco_160126_454260.jpg,640,426,1.5023474178403755
coco_160166_crowd.jpg,427,640,0.6671875
coco_160190_183953.jpg,640,425,1.5058823529411764
coco_160195_crowd.jpg,640,480,1.3333333333333333
coco_160341_422571.jpg,640,480,1.3333333333333333
coco_160351_453630.jpg,480,640,0.75
coco_160531_191294.jpg,640,480,1.3333333333333333
coco_16064_crowd.jpg,480,640,0.75
coco_160652_443661.jpg,427,640,0.6671875
coco_160726_200105.jpg,640,427,1.4988290398126465
coco_161112_184642.jpg,640,565,1.1327433628318584
coco_161517_crowd.jpg,400,600,0.6666666666666666
coco_161567_crowd.jpg,394,640,0.615625
coco_161586_465593.jpg,480,640,0.75
coco_161602_425434.jpg,640,429,1.491841491841492
coco_161810_crowd.jpg,480,640,0.75
coco_162021_crowd.jpg,640,427,1.4988290398126465
coco_162067_crowd.jpg,427,640,0.6671875
coco_162362_crowd.jpg,640,425,1.5058823529411764
coco_162363_1211104.jpg,480,640,0.75
coco_16237_2161396.jpg,640,424,1.509433962264151
coco_162429_crowd.jpg,640,481,1.3305613305613306
coco_162627_187838.jpg,640,480,1.3333333333333333
coco_162774_437478.jpg,480,640,0.75
coco_162855_487908.jpg,640,427,1.4988290398126465
coco_163112_502363.jpg,640,480,1.3333333333333333
coco_163127_2162148.jpg,480,640,0.75
coco_163139_crowd.jpg,640,427,1.4988290398126465
coco_163260_crowd.jpg,427,640,0.6671875
coco_163518_449479.jpg,640,480,1.3333333333333333
coco_163540_crowd.jpg,480,640,0.75
coco_163543_490545.jpg,640,427,1.4988290398126465
coco_163575_190842.jpg,640,522,1.2260536398467432
coco_163755_crowd.jpg,640,473,1.3530655391120507
coco_163782_crowd.jpg,500,417,1.1990407673860912
coco_163814_422323.jpg,425,640,0.6640625
coco_163929_crowd.jpg,500,334,1.4970059880239521
coco_164135_448481.jpg,640,425,1.5058823529411764
coco_164835_crowd.jpg,640,427,1.4988290398126465
coco_164848_456576.jpg,640,428,1.4953271028037383
coco_16491_crowd.jpg,640,426,1.5023474178403755
coco_16497_2162521.jpg,512,640,0.8
coco_165012_430978.jpg,427,640,0.6671875
coco_165419_461362.jpg,425,640,0.6640625
coco_165476_crowd.jpg,480,640,0.75
coco_165986_crowd.jpg,480,640,0.75
coco_166190_465451.jpg,428,640,0.66875
coco_166255_crowd.jpg,640,428,1.4953271028037383
coco_166392_509391.jpg,640,426,1.5023474178403755
coco_166624_434824.jpg,640,406,1.5763546798029557
coco_167074_468753.jpg,446,640,0.696875
coco_167082_1714224.jpg,640,429,1.491841491841492
coco_167235_484150.jpg,480,640,0.75
coco_167270_422120.jpg,640,448,1.4285714285714286
coco_167273_1718257.jpg,427,640,0.6671875
coco_167724_1727254.jpg,640,480,1.3333333333333333
coco_167792_crowd.jpg,640,427,1.4988290398126465
coco_167854_200479.jpg,640,480,1.3333333333333333
coco_168162_crowd.jpg,600,400,1.5
coco_16817_474744.jpg,417,640,0.6515625
coco_168231_426195.jpg,478,640,0.746875
coco_168248_1270104.jpg,480,640,0.75
coco_168340_449931.jpg,640,480,1.3333333333333333
coco_168355_476084.jpg,640,424,1.509433962264151
coco_168580_crowd.jpg,640,640,1.0
coco_168775_196173.jpg,434,640,0.678125
coco_168781_189407.jpg,640,480,1.3333333333333333
coco_168797_433467.jpg,428,640,0.66875
coco_16879_crowd.jpg,640,427,1.4988290398126465
coco_168811_crowd.jpg,640,428,1.4953271028037383
coco_169028_462839.jpg,425,640,0.6640625
coco_169331_crowd.jpg,640,480,1.3333333333333333
